       0.000000000       0.500000000     386.214169826      13.548954453      13.548954453     160.564633983      81.910865754     -37.192907340      81.910865754     -37.192907340       0.025000000       0.000000000    0   10   10
       0.000025000       0.499986125     386.901426674      13.136660060      13.220541947     160.807772583      67.333838184     -29.336441635      67.641933861     -29.607856092       0.024979427       0.000000000    0    1   21
       0.000050000       0.499977529     386.932079997      12.917471729      12.950334269     160.935517083      58.151620291     -23.203984520      58.226343028     -23.282010369       0.024983044       0.000000000    0    1   20
       0.000075000       0.499940376     386.872508119      12.703849904      12.787940489     161.034192140      53.383054965     -19.205036977      52.407320231     -18.510697184       0.025046494       0.000000000    0    1   20
       0.000100000       0.499942509     385.960427867      12.543750100      12.607007597     160.639265599      49.500489714     -15.754667409      45.596172816     -14.875486714       0.025000260       0.000000000    0    3   19
       0.000125000       0.499915135     384.478710129      12.449536506      12.484046158     160.085175560      46.488971650     -12.863649829      46.958537302     -12.399629816       0.024969672       0.000000000    0    1   20
       0.000150000       0.499920018     382.460555194      12.309261433      12.353647132     159.273189693      41.776059670     -10.724474793      44.840331651     -10.252949681       0.025034983       0.000000000    0    2   19
       0.000175000       0.499906923     380.240821431      12.198529090      12.276606298     158.374566156      42.993721802      -8.891296810      45.709372124      -8.106277820       0.024990981       0.000000000    0    2   21
       0.000200000       0.499899256     377.341378312      12.178025613      12.199162858     157.245323288      43.693235714      -7.159496155      43.465259964      -6.352396153       0.025005680       0.000000000    0    3   21
       0.000225000       0.499902522     373.950725456      12.127029009      12.133119464     155.846940065      42.240536058      -6.165940004      41.864867927      -5.559139442       0.025003642       0.000000000    0    2   20
       0.000250000       0.499890258     370.716903466      12.096580952      12.143768427     154.592822241      39.634018993      -5.355626408      41.828457438      -4.345110967       0.024889230       0.000000000    0    3   20
       0.000275000       0.499890924     366.545010821      12.043001497      12.070015437     152.922045183      40.444406849      -4.732986100      40.670288637      -3.071069252       0.024979828       0.000000000    0    3   20
       0.000300000       0.499909518     362.359431368      12.018970229      12.026697385     151.225845556      39.769675129      -3.801505705      40.756079759      -2.541636446       0.024990365       0.000000000    0    2   20
       0.000325000       0.499920487     358.456457851      11.996896423      11.963658051     149.653986153      39.789847183      -2.412063559      41.842065308      -1.971973271       0.025016476       0.000000000    0    2   20
       0.000350000       0.499930808     354.131692931      11.952941506      11.927076077     147.911526363      40.083956808      -1.890590049      39.364121170      -1.231386187       0.024989493       0.000000000    0    1   21
       0.000375000       0.499940697     349.949184936      11.905322167      11.839356086     146.175020210      39.787242033      -1.880815220      39.390674651      -0.763032134       0.024997962       0.000000000    0    1   20
       0.000400000       0.499918871     345.761307518      11.891249432      11.897990067     144.706239368      36.837945816      -0.422945479      38.097169433      -0.292499663       0.024972614       0.000000000    0    2   20
       0.000425000       0.499924350     341.621150736      11.904243600      11.824120302     143.192046190      38.976828464      -0.234115207      37.898550434      -0.235559698       0.024914472       0.000000000    0    2   22
       0.000450000       0.499904459     337.672312426      11.890737570      11.852618144     141.782491433      39.324523736       0.022014674      36.978888192      -0.013990108       0.024870236       0.000000000    0    2   22
       0.000475000       0.499917894     333.770848662      11.846397358      11.773026108     140.407590179      40.238279710       0.487499448      37.083901620       0.244312425       0.024880402       0.000000000    0    2   22
       0.000500000       0.499903803     329.983997463      11.831148145      11.824661485     139.114612303      39.998229563       0.434902707      36.807064636       0.470215452       0.024906959       0.000000000    0    2   23
       0.000525000       0.499930714     326.466444499      11.856707468      11.787202542     137.859539415      38.329396669       0.522206020      36.451945049       0.531169523       0.024865936       0.000000000    0    2   25
       0.000550000       0.499912554     322.946406637      11.838842398      11.806939547     136.807429698      38.533088123       0.450825909      36.965745371       0.527633155       0.024925878       0.000000000    0    2   27
       0.000575000       0.499908308     319.876655457      11.778229256      11.722679081     135.843626733      35.251750853       0.514294877      37.946194384       0.381241449       0.024975615       0.000000000    0    2   29
       0.000600000       0.499915185     316.872265792      11.810521610      11.669422643     134.965162939      37.640923548       0.613609427      38.094608622       0.544731853       0.025042963       0.000000000    0    2   32
       0.000625000       0.499916646     314.214272602      11.828235391      11.608896036     134.252457066      38.311450818       0.690086862      35.581866968       0.666059023       0.024989050       0.000000000    0    1   32
       0.000650000       0.499910508     311.623363700      11.791768351      11.633654499     133.519312618      34.227353472       0.680019822      36.705027912       0.607876738       0.024971908       0.000214286    0    2   33
       0.000675000       0.499905317     309.231556701      11.744119071      11.590577315     132.952874958      35.418159546       0.692744754      38.143240896       0.663366833       0.024916061       0.000628571    0    2   35
       0.000700000       0.499876772     307.304143941      11.707316805      11.575416657     132.591201387      35.754597000       0.737796732      38.522240425       0.691675270       0.024931631       0.001275000    0    2   34
       0.000725000       0.499861702     305.485482738      11.697506994      11.619655338     132.339984103      36.329934311       0.745202147      36.484509851       0.775673267       0.024982105       0.002400000    0    2   34
       0.000750000       0.499850051     303.798573115      11.630878648      11.609156317     132.130100134      34.786827964       0.661834903      38.339262697       0.816461399       0.024917291       0.003528571    0    2   36
       0.000775000       0.499876715     302.284570367      11.630933521      11.514598966     131.978783616      36.466953610       0.666758643      36.276972809       0.831227042       0.024924036       0.004914286    0    2   36
       0.000800000       0.499858840     300.819479929      11.607852617      11.533303914     131.846438717      32.975132588       0.671988915      35.398348179       0.876767103       0.024896093       0.006382143    0    1   36
       0.000825000       0.499874703     299.803151828      11.527618625      11.459388706     131.873408776      33.461680341       0.746066764      34.365499253       0.849513953       0.024873919       0.007706502    0    1   36
