       0.000000000       0.500000000     386.007877355      13.548954453      13.548954453     160.353896868      81.910865754     -37.192907340      81.910865754     -37.192907340       0.025000000       0.000000000    0   60   60
       0.000025000       0.500000749     386.899156980      13.168117802      13.166795071     160.744862575      66.868354079     -28.780911633      66.854708241     -28.924738341       0.024980446       0.000000000    0   39   87
       0.000050000       0.500011525     387.137356622      12.941237457      12.943105121     160.871345911      57.459986361     -23.183593245      58.114091245     -23.098436939       0.024998144       0.000000000    0   35   82
       0.000075000       0.500001766     386.840480277      12.752763866      12.743730339     160.820135015      52.171567942     -18.897750929      52.721591416     -18.822885663       0.025007849       0.000000000    0   32   87
       0.000100000       0.499994327     385.834424718      12.617310660      12.603920746     160.446520021      48.815422997     -15.680297239      49.248348050     -15.456418450       0.024968811       0.000000000    0   29   87
       0.000125000       0.500010748     384.402350998      12.492282673      12.441718026     159.864461955      47.312787851     -13.338117016      46.138042713     -13.107223184       0.024988542       0.000000000    0   35   89
       0.000150000       0.499999180     382.289318529      12.365226635      12.355802835     159.029679920      44.564030832     -10.909919125      44.482113352     -10.647030377       0.024992737       0.000000000    0   31   94
       0.000175000       0.499992270     379.848020880      12.273794791      12.253503168     158.044624183      43.306105835      -9.361652030      43.015092647      -9.305040415       0.024976709       0.000000000    0   31  101
       0.000200000       0.499983240     377.117911369      12.203923374      12.180177468     156.950622200      43.025323768      -7.785055701      42.491412995      -8.047483364       0.024951451       0.000000000    0   31  106
       0.000225000       0.499987156     373.851865656      12.121837765      12.134229394     155.620218714      42.543978390      -7.288947492      42.233406087      -6.721567567       0.024951558       0.000000000    0   33  116
       0.000250000       0.499986400     370.185675214      12.099951303      12.075603871     154.177661510      42.343697993      -6.096181779      42.495884854      -5.714375924       0.024936300       0.000000000    0   29  122
       0.000275000       0.499986663     366.512691788      12.075799517      12.027780227     152.704510672      41.726456169      -5.248606851      40.652410711      -4.933367676       0.024921729       0.000000000    0   28  133
       0.000300000       0.499984892     362.454177035      12.040229535      11.997353402     151.128961732      41.409214867      -4.330708523      41.087274793      -4.186659195       0.024927380       0.000000000    0   27  142
       0.000325000       0.499981212     358.297816658      12.017759368      11.971593804     149.501130730      40.283091538      -3.344339433      40.607949617      -3.322587749       0.024929861       0.000000000    0   28  151
       0.000350000       0.499979550     354.101812045      11.997659879      11.949032878     147.859963791      40.496989281      -2.667878314      40.826784263      -2.697182663       0.024925040       0.000000000    0   25  165
       0.000375000       0.499977948     349.698429702      11.988015641      11.921469172     146.154400660      39.878893716      -1.990173877      40.069512253      -1.901967907       0.024939206       0.000000000    0   26  181
       0.000400000       0.499986142     345.603268924      11.965720902      11.891571638     144.609112728      39.783619072      -1.485906071      39.130749071      -1.661244956       0.024931993       0.000000000    0   27  198
       0.000425000       0.499985577     341.401922317      11.949545637      11.861808475     143.065224112      39.207062299      -0.761970718      39.773676756      -1.087592166       0.024929561       0.000000000    0   25  212
       0.000450000       0.499978120     337.348004693      11.923518385      11.844174873     141.585659436      39.711386542      -0.439433483      38.978211179      -0.585749649       0.024914644       0.000000000    0   23  222
       0.000475000       0.499976368     333.365248892      11.896242836      11.814202280     140.149200731      39.107200111      -0.102374655      38.686934529      -0.290899577       0.024927128       0.000000000    0   22  236
       0.000500000       0.499977406     329.543982227      11.902717163      11.780353520     138.853035109      38.761045650       0.067515874      38.465576476       0.116932543       0.024969848       0.000000000    0   25  257
       0.000525000       0.499973116     325.965636214      11.881362187      11.737991640     137.658772580      38.659070501       0.243882109      38.540893144       0.308033268       0.024984523       0.000000000    0   23  271
       0.000550000       0.499962348     322.524272931      11.847891392      11.747522280     136.554020402      37.948646729       0.348137603      37.904164865       0.370334295       0.024988132       0.000000000    0   22  293
       0.000575000       0.499958445     319.314753836      11.828761401      11.713897095     135.568492083      37.645099150       0.454246324      37.686707563       0.459397936       0.024966006       0.000000000    0   22  314
       0.000600000       0.499952881     316.259065003      11.807717092      11.669411206     134.664463631      37.374455127       0.533335388      37.384920314       0.485149044       0.024981461       0.000000000    0   22  343
       0.000625000       0.499952959     313.481493272      11.774404509      11.640127569     133.888702094      36.707121070       0.603353413      36.982777626       0.535075310       0.024983397       0.000000000    0   22  370
       0.000650000       0.499955504     310.935673196      11.753717903      11.627386348     133.208084098      36.702150292       0.629410718      36.665575952       0.586609856       0.024986241       0.000189189    0   20  382
       0.000675000       0.499947204     308.672277436      11.722355279      11.599184085     132.706931022      36.302994015       0.648247897      36.531160431       0.641697433       0.024993433       0.000792735    0   20  387
       0.000700000       0.499953957     306.500760775      11.719085527      11.554907627     132.221863686      36.224455574       0.671681474      35.971568693       0.690773109       0.025000793       0.001699227    0   20  415
       0.000725000       0.499942999     304.669939808      11.699051618      11.532029501     131.928385264      36.032046244       0.700676708      35.652107849       0.757986516       0.025002895       0.002637033    0   20  421
       0.000750000       0.499936282     303.020909801      11.648611635      11.502742899     131.746254616      35.794956402       0.678108830      36.037018174       0.778936227       0.025017018       0.003753489    0   19  450
       0.000775000       0.499933996     301.583152210      11.639054629      11.479014024     131.631949120      35.627223258       0.683036527      35.751223757       0.808003196       0.025020699       0.004968160    0   22  469
       0.000800000       0.499930667     300.369914061      11.610244956      11.452847261     131.622454025      35.356289838       0.710802688      35.752195536       0.810768340       0.025009410       0.006252792    0   20  494
       0.000825000       0.499937677     299.306539147      11.588423857      11.424881687     131.693890751      34.912989386       0.678076772      35.407626332       0.824535045       0.025031449       0.007660018    0   19  505
       0.000850000       0.499928933     298.425794990      11.559923484      11.403866272     131.803537386      34.581063797       0.697482810      34.970130213       0.824061976       0.025043980       0.009088834    0   21  529
       0.000875000       0.499925659     297.784557287      11.529407378      11.363317764     132.027257971      34.212198052       0.670383652      34.740545662       0.855602824       0.025045429       0.010705890    0   20  547
       0.000900000       0.499915533     297.170562715      11.501276343      11.332759560     132.285861368      34.157952955       0.682692802      34.626191483       0.900702762       0.025028935       0.012283551    0   19  574
       0.000925000       0.499913675     296.916013385      11.467912021      11.292162549     132.672692414      33.429666008       0.697461595      33.996139515       0.904372347       0.025027776       0.013502384    0   19  608
       0.000950000       0.499909254     296.701278631      11.462084463      11.277138823     133.097754663      33.159436228       0.696008448      33.859426678       0.890770376       0.025029905       0.015162274    0   21  619
       0.000975000       0.499911116     296.499183393      11.436095454      11.240009182     133.530227837      32.916908832       0.667991934      33.531254308       0.906456319       0.025041895       0.016950593    0   22  637
       0.001000000       0.499902420     296.474233178      11.405705062      11.193260761     134.053875617      32.183889778       0.672602164      33.594273681       0.886734152       0.025039018       0.018692075    0   19  656
       0.001025000       0.499901116     296.641506472      11.385440852      11.182670921     134.599016648      32.412595420       0.665726621      33.652607659       0.900534547       0.025034840       0.020218873    0   18  672
       0.001050000       0.499895727     296.799057732      11.348309792      11.166340859     135.144210928      32.124404552       0.693188320      32.992957261       0.871490502       0.025034993       0.022003337    0   19  677
       0.001075000       0.499886030     297.133313223      11.310040661      11.135347316     135.767273792      31.721708458       0.635490272      32.630103168       0.891580202       0.025036081       0.023716454    0   19  693
       0.001100000       0.499885775     297.480373032      11.278151638      11.100606406     136.347297590      31.348502152       0.647753832      32.525582595       0.897227085       0.025038733       0.025422006    0   15  706
       0.001125000       0.499882395     297.928332972      11.220061070      11.071761280     136.948382918      31.116750025       0.674334867      32.250333536       0.916682595       0.025049472       0.026970953    0   18  724
       0.001150000       0.499868538     298.392950886      11.205139295      11.062582310     137.576306919      30.628709476       0.640211983      32.069643777       0.921972665       0.025046432       0.028718644    0   19  751
       0.001175000       0.499866771     298.842823212      11.173133237      11.044500370     138.156684209      30.679252569       0.663067976      32.074338773       0.930281517       0.025048082       0.030606330    0   18  779
       0.001200000       0.499869615     299.431736343      11.137558406      11.017125985     138.771938923      30.636259933       0.656640304      31.993366763       0.930402959       0.025030188       0.032375664    0   17  819
       0.001225000       0.499876927     300.073031708      11.130004643      10.973846689     139.365939091      30.354577459       0.650294913      31.926180576       0.924226505       0.025034320       0.033909607    0   20  858
       0.001250000       0.499869669     300.578118507      11.097242104      10.972543816     139.894713569      30.036230370       0.616953859      31.340935565       0.923495336       0.025041888       0.036080526    0   18  896
       0.001275000       0.499864874     301.227706122      11.053611932      10.958820902     140.466614275      29.574525413       0.663712136      31.449244131       0.919276680       0.025033493       0.038077349    0   15  947
       0.001300000       0.499860195     301.813543099      11.022085860      10.923824749     141.008087130      29.301024666       0.631303333      31.241979228       0.909581910       0.025026642       0.039884380    0   19  980
       0.001325000       0.499849523     302.391137079      11.004382477      10.923963063     141.504140674      29.155097877       0.660765538      31.138865668       0.903875855       0.025017771       0.041957168    0   19 1029
       0.001350000       0.499857377     302.889930896      10.983182239      10.895034026     141.948316927      29.127869599       0.652148893      31.022030284       0.913324786       0.025033005       0.044194942    0   14 1070
       0.001375000       0.499855659     303.448009306      10.936501118      10.869565941     142.380253963      28.812566925       0.647101881      30.924069997       0.905847319       0.025024898       0.046316569    0   16 1111
       0.001400000       0.499861575     303.982651778      10.902596116      10.840961745     142.774589129      28.281249949       0.643304387      30.793365970       0.920407997       0.025043213       0.048391942    0   17 1159
       0.001425000       0.499860374     304.517623453      10.871258691      10.814606492     143.128744283      28.020320344       0.630981724      30.509092499       0.910842116       0.025025489       0.050449583    0   14 1195
       0.001450000       0.499853953     305.009383289      10.842860234      10.792278985     143.419950430      27.907668531       0.663409851      30.292114594       0.920995207       0.025012823       0.052523908    0   17 1234
       0.001475000       0.499855171     305.415724361      10.817568335      10.752398902     143.675886422      27.978869542       0.642118859      30.349793756       0.934560936       0.025029190       0.054599251    0   16 1277
       0.001500000       0.499851982     305.893762510      10.781482611      10.722763455     143.941835384      27.587605508       0.652656377      30.264606613       0.916451827       0.025029507       0.056836222    0   14 1331
       0.001525000       0.499851179     306.367499267      10.743024145      10.708663684     144.171086284      27.335998222       0.636449526      30.136960115       0.921612791       0.025022629       0.059116614    0   15 1384
       0.001550000       0.499854935     306.748583862      10.708136312      10.684227020     144.342882003      27.132532382       0.630630307      29.890883624       0.908564756       0.025031266       0.061013978    0   18 1431
       0.001575000       0.499854021     307.244524837      10.681102564      10.663710659     144.505106985      26.653109179       0.638315550      29.761696175       0.891455981       0.025025536       0.063244793    0   17 1478
       0.001600000       0.499860213     307.672670401      10.671121626      10.638026717     144.615056482      26.578672674       0.659587142      29.625797165       0.883376874       0.025008321       0.065452557    0   15 1530
       0.001625000       0.499856789     307.941746799      10.615267205      10.610221850     144.670493909      26.424787535       0.662925488      29.563738977       0.879753464       0.025034537       0.067959811    0   15 1569
       0.001650000       0.499859721     308.338671815      10.594999292      10.581695881     144.736384731      26.305845364       0.651821494      29.544638023       0.875339684       0.025025070       0.070182633    0   17 1617
       0.001675000       0.499860464     308.728997702      10.552774874      10.555059071     144.752170685      26.028802570       0.665817413      29.818894491       0.857984777       0.025005053       0.072277690    0   15 1678
       0.001700000       0.499853408     309.062205543      10.518151782      10.532285602     144.746896027      25.717686926       0.651497216      29.380181099       0.848771588       0.025015671       0.074305473    0   14 1726
       0.001725000       0.499857960     309.485593071      10.502953706      10.486731344     144.752894752      25.285340974       0.672909202      29.071238029       0.840858630       0.025003557       0.076574042    0   15 1767
       0.001750000       0.499850457     309.763091880      10.465251640      10.478967545     144.724975750      25.454134653       0.652628428      28.680643449       0.854419298       0.025026404       0.078919315    0   16 1823
       0.001775000       0.499854344     310.143281005      10.445050141      10.465866486     144.669804731      24.998885245       0.641584540      28.857908104       0.852112127       0.025015032       0.081385204    0   18 1866
       0.001800000       0.499853710     310.509381193      10.421047078      10.451097937     144.644458087      24.896867498       0.629782289      29.167765798       0.844570557       0.025017331       0.083629997    0   16 1916
       0.001825000       0.499858357     310.837592406      10.390052369      10.404520748     144.572010647      24.746632923       0.660125443      29.146547531       0.842155540       0.025019218       0.086185028    0   14 1970
       0.001850000       0.499859510     311.302347055      10.371642898      10.388843756     144.530464872      24.593056953       0.661632409      28.739497079       0.813427751       0.024999817       0.088734062    0   17 2013
       0.001875000       0.499866597     311.648717548      10.348406329      10.364455125     144.415232933      24.436182933       0.656387941      28.831042734       0.826099329       0.025007028       0.090919785    0   17 2052
