       0.0000000          0.18545600E-03       0.0000000          0.14086471E-02     0   100   100      0.19998750          0.32060754E-01
      0.99000000          0.18736967E-03       0.0000000          0.14232229E-02     0    85   114      0.19998580          0.32375269E-01
       1.9800000          0.18945824E-03       0.0000000          0.14391292E-02     0    84   115      0.19998473          0.32724757E-01
       2.9700000          0.19160748E-03       0.0000000          0.14555160E-02     0    84   118      0.19998174          0.33082159E-01
       3.9600000          0.19372367E-03       0.0000000          0.14716296E-02     0    81   118      0.19998873          0.33448260E-01
       4.9500000          0.19579397E-03       0.0000000          0.14873912E-02     0    79   120      0.19998548          0.33785468E-01
       5.9400000          0.19799165E-03       0.0000000          0.15041224E-02     0    79   122      0.19998456          0.34149657E-01
       6.9300000          0.20012449E-03       0.0000000          0.15203392E-02     0    79   122      0.19997762          0.34492360E-01
       7.9200000          0.20238877E-03       0.0000000          0.15375919E-02     0    79   121      0.19997946          0.34881096E-01
       8.9100000          0.20455381E-03       0.0000000          0.15540652E-02     0    80   129      0.19997702          0.35239189E-01
       9.9000000          0.20687557E-03       0.0000000          0.15717595E-02     0    80   126      0.19998232          0.35641524E-01
       10.890000          0.20903727E-03       0.0000000          0.15882016E-02     0    79   130      0.19997539          0.35987589E-01
       11.880000          0.21149353E-03       0.0000000          0.16069204E-02     0    80   128      0.19998032          0.36408266E-01
       12.870000          0.21378554E-03       0.0000000          0.16244473E-02     0    76   124      0.19998842          0.36811980E-01
       13.860000          0.21626514E-03       0.0000000          0.16433682E-02     0    77   127      0.19998799          0.37227828E-01
       14.850000          0.21859145E-03       0.0000000          0.16611367E-02     0    74   124      0.19998898          0.37621843E-01
       15.840000          0.22117031E-03       0.0000000          0.16807721E-02     0    71   121      0.19998912          0.38049639E-01
       16.830000          0.22349367E-03       0.0000000          0.16984175E-02     0    71   124      0.19998235          0.38416973E-01
       17.820000          0.22608341E-03       0.0000000          0.17181480E-02     0    69   127      0.19999023          0.38863577E-01
       18.810000          0.22860392E-03       0.0000000          0.17373441E-02     0    77   131      0.19999298          0.39288742E-01
       19.800000          0.23114893E-03       0.0000000          0.17567026E-02     0    75   129      0.19999779          0.39717619E-01
       20.790000          0.23372869E-03       0.0000000          0.17763347E-02     0    78   123      0.19999900          0.40149964E-01
       21.780000          0.23642955E-03       0.0000000          0.17968240E-02     0    73   126      0.19999443          0.40581622E-01
       22.770000          0.23904947E-03       0.0000000          0.18167371E-02     0    74   130      0.19999591          0.41020714E-01
       23.760000          0.24181552E-03       0.0000000          0.18377620E-02     0    79   125      0.20000344          0.41491742E-01
       24.750000          0.24444626E-03       0.0000000          0.18577660E-02     0    79   126      0.19999767          0.41918831E-01
       25.740000          0.24718864E-03       0.0000000          0.18786190E-02     0    73   124      0.19999368          0.42367737E-01
       26.730000          0.24999195E-03       0.0000000          0.18999541E-02     0    70   125      0.20000111          0.42843927E-01
       27.720000          0.25288649E-03       0.0000000          0.19219594E-02     0    71   120      0.19999825          0.43315004E-01
       28.710000          0.25574591E-03       0.0000000          0.19437087E-02     0    69   123      0.19999848          0.43787424E-01
       29.700000          0.25852888E-03       0.0000000          0.19648238E-02     0    68   127      0.19999007          0.44222297E-01
       30.690000          0.26150507E-03       0.0000000          0.19874079E-02     0    73   131      0.19999459          0.44714301E-01
       31.680000          0.26455089E-03       0.0000000          0.20104958E-02     0    76   133      0.20000053          0.45218526E-01
       32.670000          0.26750874E-03       0.0000000          0.20329497E-02     0    75   123      0.19999600          0.45696959E-01
       33.660000          0.27060626E-03       0.0000000          0.20563944E-02     0    72   138      0.19999471          0.46187376E-01
       34.650000          0.27379894E-03       0.0000000          0.20806319E-02     0    74   134      0.19999972          0.46710327E-01
       35.640000          0.27693318E-03       0.0000000          0.21044141E-02     0    74   132      0.20000278          0.47228487E-01
       36.630000          0.28004505E-03       0.0000000          0.21279256E-02     0    75   127      0.19999584          0.47712201E-01
       37.620000          0.28327608E-03       0.0000000          0.21523880E-02     0    78   127      0.20000194          0.48241911E-01
       38.610000          0.28649852E-03       0.0000000          0.21768333E-02     0    78   129      0.19999448          0.48753264E-01
       39.600000          0.28999561E-03       0.0000000          0.22032795E-02     0    76   125      0.19999589          0.49312503E-01
       40.590000          0.29338819E-03       0.0000000          0.22289543E-02     0    73   123      0.19999079          0.49848873E-01
