       0.0000000          0.18534819E-03       0.0000000          0.81292892E-03     0    60    60      0.20002187          0.32147526E-01
      0.99000000          0.18748251E-03       0.0000000          0.82234817E-03     0    47    73      0.20003083          0.32529442E-01
       1.9800000          0.18931798E-03       0.0000000          0.83042977E-03     0    46    76      0.20001958          0.32817467E-01
       2.9700000          0.19157274E-03       0.0000000          0.84035878E-03     0    39    79      0.20001930          0.33198313E-01
       3.9600000          0.19373091E-03       0.0000000          0.84984453E-03     0    40    79      0.20001330          0.33545861E-01
       4.9500000          0.19593798E-03       0.0000000          0.85954449E-03     0    38    79      0.20001188          0.33909211E-01
       5.9400000          0.19801038E-03       0.0000000          0.86865081E-03     0    32    82      0.20000480          0.34243466E-01
       6.9300000          0.20020366E-03       0.0000000          0.87826962E-03     0    35    81      0.19998862          0.34576871E-01
       7.9200000          0.20234406E-03       0.0000000          0.88769590E-03     0    37    84      0.19999389          0.34953475E-01
       8.9100000          0.20464189E-03       0.0000000          0.89780117E-03     0    37    83      0.19999400          0.35338713E-01
       9.9000000          0.20702647E-03       0.0000000          0.90829383E-03     0    37    84      0.19999843          0.35750878E-01
       10.890000          0.20939465E-03       0.0000000          0.91870128E-03     0    36    85      0.19999660          0.36139297E-01
       11.880000          0.21178028E-03       0.0000000          0.92918016E-03     0    34    86      0.19998974          0.36523456E-01
       12.870000          0.21400730E-03       0.0000000          0.93898284E-03     0    35    87      0.19998841          0.36892382E-01
       13.860000          0.21638976E-03       0.0000000          0.94945287E-03     0    36    86      0.19999243          0.37290113E-01
       14.850000          0.21868088E-03       0.0000000          0.95952459E-03     0    34    87      0.19999004          0.37665809E-01
       15.840000          0.22107062E-03       0.0000000          0.97001332E-03     0    35    87      0.19997951          0.38038156E-01
       16.830000          0.22358747E-03       0.0000000          0.98108646E-03     0    36    88      0.19998754          0.38472486E-01
       17.820000          0.22632040E-03       0.0000000          0.99311037E-03     0    36    87      0.19999155          0.38936135E-01
       18.810000          0.22872643E-03       0.0000000          0.10036948E-02     0    34    86      0.19999116          0.39337009E-01
       19.800000          0.23121096E-03       0.0000000          0.10146128E-02     0    36    87      0.19999885          0.39766350E-01
       20.790000          0.23363908E-03       0.0000000          0.10252608E-02     0    37    87      0.19999812          0.40164275E-01
       21.780000          0.23625090E-03       0.0000000          0.10367176E-02     0    35    87      0.20000498          0.40604750E-01
       22.770000          0.23889078E-03       0.0000000          0.10482942E-02     0    33    85      0.20000579          0.41033935E-01
       23.760000          0.24153292E-03       0.0000000          0.10598911E-02     0    31    83      0.20000717          0.41479221E-01
       24.750000          0.24412145E-03       0.0000000          0.10712872E-02     0    32    85      0.19999939          0.41904232E-01
       25.740000          0.24680042E-03       0.0000000          0.10830562E-02     0    31    89      0.20000611          0.42359693E-01
       26.730000          0.24961167E-03       0.0000000          0.10953810E-02     0    34    91      0.20000682          0.42817372E-01
       27.720000          0.25253142E-03       0.0000000          0.11082140E-02     0    34    91      0.20001086          0.43313737E-01
       28.710000          0.25550742E-03       0.0000000          0.11212782E-02     0    33    90      0.20001383          0.43808688E-01
       29.700000          0.25838115E-03       0.0000000          0.11338791E-02     0    34    84      0.20000833          0.44271441E-01
       30.690000          0.26135938E-03       0.0000000          0.11469634E-02     0    35    86      0.20000056          0.44756208E-01
       31.680000          0.26462402E-03       0.0000000          0.11612532E-02     0    30    84      0.19999981          0.45284935E-01
       32.670000          0.26774313E-03       0.0000000          0.11749203E-02     0    35    82      0.20000020          0.45793031E-01
       33.660000          0.27085607E-03       0.0000000          0.11885547E-02     0    32    83      0.19999448          0.46281515E-01
       34.650000          0.27397464E-03       0.0000000          0.12022274E-02     0    36    86      0.19998737          0.46773041E-01
       35.640000          0.27727090E-03       0.0000000          0.12167158E-02     0    36    86      0.20000383          0.47343241E-01
