       0.0000000          0.50000000           386.03748           13.548954           13.548954           300000.00           1.1547217           7051.9517           81.910866          -37.192907           81.910866          -37.192907         0    60    60      0.24984502E-01       0.0000000    
      0.24750000E-04      0.50000113           386.22208           13.096552           13.087111           300000.00           1.1573316           6972.4462           67.678765          -29.440498           68.124797          -29.577638         0    39    87      0.24985316E-01       0.0000000    
      0.49500000E-04      0.49999807           385.78736           12.900500           12.900776           300000.00           1.1604624           6876.9036           59.038587          -23.823552           59.767103          -23.893758         0    35    81      0.24988875E-01       0.0000000    
      0.74250000E-04      0.49999443           384.77301           12.715634           12.722911           300000.00           1.1640692           6766.8688           53.302466          -19.670320           54.092850          -19.705263         0    37    84      0.24989388E-01       0.0000000    
      0.99000000E-04      0.49999080           383.19049           12.569869           12.568829           300000.00           1.1681523           6643.3747           49.516573          -16.292564           50.248974          -16.461899         0    34    85      0.24986009E-01       0.0000000    
      0.12375000E-03      0.49998558           381.02874           12.436647           12.437565           300000.00           1.1726967           6511.7367           46.901559          -13.671999           47.529453          -14.024212         0    37    83      0.24984354E-01       0.0000000    
      0.14850000E-03      0.49997890           378.38032           12.311342           12.323337           300000.00           1.1776329           6379.4769           44.809497          -11.687573           45.572697          -12.037565         0    31    89      0.24982636E-01       0.0000000    
      0.17325000E-03      0.49997545           375.28138           12.230139           12.219999           300000.00           1.1829202           6305.7388           43.776723          -10.072506           44.059898          -10.399243         0    32    95      0.24980945E-01       0.0000000    
      0.19800000E-03      0.49997040           371.74011           12.148974           12.127714           300000.00           1.1885534           6253.5000           43.083306          -8.7449183           43.017016          -8.9937127         0    31   103      0.24983387E-01       0.0000000    
      0.22275000E-03      0.49996552           367.87483           12.087033           12.046681           300000.00           1.1944307           6186.5898           41.923191          -7.5905025           42.176825          -7.8413100         0    32   111      0.24981817E-01       0.0000000    
      0.24750000E-03      0.49995908           363.69967           12.025473           11.977749           300000.00           1.2005482           6112.0856           41.312005          -6.5120755           41.629891          -6.8506745         0    32   124      0.24979795E-01       0.0000000    
      0.27225000E-03      0.49995275           359.24353           11.974459           11.917728           300000.00           1.2068739           6029.4889           40.284581          -5.8655368           41.027681          -5.9838335         0    30   128      0.24983856E-01       0.0000000    
      0.29700000E-03      0.49994562           354.62674           11.930481           11.865300           300000.00           1.2133110           5939.9943           40.067714          -5.1860163           40.628658          -5.2445512         0    28   136      0.24985696E-01       0.0000000    
      0.32175000E-03      0.49993777           349.88531           11.892757           11.817276           300000.00           1.2198113           5843.6884           39.265190          -4.5454560           40.311018          -4.5874974         0    29   147      0.24986122E-01       0.0000000    
      0.34650000E-03      0.49993131           345.07426           11.864089           11.771159           300000.00           1.2263391           5739.7439           38.770656          -4.1449551           39.774780          -3.9824540         0    30   153      0.24987810E-01       0.0000000    
      0.37125000E-03      0.49992409           340.21587           11.841915           11.725944           300000.00           1.2328564           5636.5488           39.342986          -3.6149446           39.408784          -3.4564586         0    30   170      0.24991509E-01       0.0000000    
      0.39600000E-03      0.49991610           335.38004           11.815489           11.683583           300000.00           1.2393066           5529.7150           39.093234          -3.1374005           38.989164          -2.9961183         0    27   177      0.24996107E-01       0.0000000    
      0.42075000E-03      0.49990721           330.58187           11.788409           11.644385           300000.00           1.2456532           5419.1053           38.692932          -2.6182163           38.691476          -2.5795913         0    27   195      0.25001632E-01       0.0000000    
      0.44550000E-03      0.49989866           325.90896           11.753989           11.609237           300000.00           1.2518230           5307.8007           38.283583          -2.2095275           38.394407          -2.1940697         0    24   213      0.25003814E-01       0.0000000    
      0.47025000E-03      0.49989108           321.36960           11.740595           11.573783           300000.00           1.2577839           5257.3202           38.607308          -1.9132880           38.104479          -1.8219361         0    25   228      0.25005557E-01       0.0000000    
      0.49500000E-03      0.49988279           316.96404           11.726812           11.539476           300000.00           1.2635354           5231.2065           38.257164          -1.7116167           37.794291          -1.4657506         0    27   245      0.25009759E-01       0.0000000    
      0.51975000E-03      0.49987392           312.75749           11.696770           11.500676           300000.00           1.2690056           5212.9052           37.874764          -1.6031024           37.462564          -1.1508350         0    26   248      0.25011563E-01       0.0000000    
      0.54450000E-03      0.49986479           308.75610           11.673118           11.461038           300000.00           1.2741690           5199.8765           37.232963          -1.4189338           37.083321         -0.87877696         0    26   266      0.25012415E-01       0.0000000    
      0.56925000E-03      0.49985502           304.95256           11.635693           11.422327           300000.00           1.2790197           5193.2181           36.578515          -1.2207259           36.718817         -0.63177889         0    27   279      0.25013241E-01       0.0000000    
      0.59400000E-03      0.49984609           301.38464           11.615450           11.384454           300000.00           1.2835107           5191.9363           35.865539          -1.1112961           36.388106         -0.40494091         0    24   282      0.25015341E-01       0.0000000    
      0.61875000E-03      0.49983703           298.03827           11.595330           11.345976           300000.00           1.2876518           5194.5816           35.944836         -0.87766557           36.091177         -0.20108373         0    24   292      0.25018154E-01       0.0000000    
      0.64350000E-03      0.49982755           294.92990           11.573797           11.308534           300000.00           1.2913987           5200.7410           35.643124         -0.68165215           35.790577         -0.15848218E-01     0    24   304      0.25022219E-01       0.0000000    
      0.66825000E-03      0.49981742           292.07420           11.539074           11.269387           300000.00           1.2947531           5210.9025           35.699761         -0.52362703           35.510215          0.15253258         0    25   303      0.25024438E-01       0.0000000    
      0.69300000E-03      0.49980716           289.46242           11.503559           11.233333           300000.00           1.2976846           5223.6042           35.497132         -0.38195670           35.291301          0.30616885         0    23   304      0.25025186E-01       0.0000000    
      0.71775000E-03      0.49979702           287.09915           11.473636           11.196165           300000.00           1.3002043           5239.3995           35.313792         -0.33713975           35.037310          0.44676706         0    23   315      0.25024762E-01       0.0000000    
      0.74250000E-03      0.49978714           284.96015           11.455483           11.157274           300000.00           1.3023309           5257.8535           35.338654         -0.44523848           34.785956          0.57598704         0    21   313      0.25023495E-01       0.0000000    
      0.76725000E-03      0.49977663           283.05059           11.429343           11.116854           300000.00           1.3040522           5277.8957           35.146231         -0.49336455           34.533383          0.69497763         0    20   322      0.25022202E-01       0.0000000    
      0.79200000E-03      0.49976585           281.35173           11.410098           11.077181           300000.00           1.3053810           5299.4558           34.862645         -0.56972851           34.345814           1.1317646         0    22   331      0.25022887E-01       0.0000000    
      0.81675000E-03      0.49975464           279.86126           11.374367           11.036317           300000.00           1.3063356           5322.0692           34.283877         -0.58609725           34.112182           1.1072099         0    22   333      0.25026700E-01       0.0000000    
      0.84150000E-03      0.49974361           278.55320           11.340542           10.999127           300000.00           1.3069249           5345.3000           34.028399         -0.59912070           33.871778           1.1257706         0    19   358      0.25031093E-01       0.0000000    
      0.86625000E-03      0.49973200           277.44965           11.308524           10.966461           300000.00           1.3071423           5367.0200           33.511279         -0.36725756           33.613255           1.5162548         0    16   369      0.25033463E-01       0.0000000    
      0.89100000E-03      0.49972095           276.54007           11.270024           10.925860           300000.00           1.3069972           5389.3462           32.899644         -0.19035937           33.396494           1.4992110         0    21   392      0.25033550E-01       0.0000000    
      0.91575000E-03      0.49971007           275.80729           11.242419           10.886776           300000.00           1.3065169           5411.4866           32.815411         -0.41555042E-01       33.177326           1.4670587         0    18   412      0.25031852E-01       0.0000000    
      0.94050000E-03      0.49969911           275.24126           11.203583           10.853960           300000.00           1.3057280           5432.8072           32.221517          0.12897317           33.019588           1.5036709         0    21   431      0.25028701E-01       0.0000000    
      0.96525000E-03      0.49968760           274.80570           11.165303           10.819722           300000.00           1.3046669           5453.6734           31.821295          0.29287472           32.896002           1.5291036         0    21   448      0.25026078E-01       0.0000000    
      0.99000000E-03      0.49967703           274.49241           11.142365           10.784509           300000.00           1.3033578           5473.4663           31.518679          0.46589565           32.773947           1.5567809         0    21   464      0.25024648E-01       0.0000000    
      0.10147500E-02      0.49966627           274.29878           11.108675           10.748625           300000.00           1.3018097           5492.4568           31.220166          0.52951117           32.646782           1.5854243         0    17   488      0.25024439E-01       0.0000000    
      0.10395000E-02      0.49965538           274.19767           11.078221           10.713677           300000.00           1.3000552           5510.0599           31.207460          0.61157025           32.485714           1.6163514         0    17   501      0.25027729E-01       0.0000000    
      0.10642500E-02      0.49964454           274.20354           11.048239           10.677593           300000.00           1.2981098           5527.2042           30.849778          0.61432135           32.348628           1.6512734         0    19   515      0.25030082E-01       0.0000000    
      0.10890000E-02      0.49963334           274.30812           11.005812           10.643800           300000.00           1.2959862           5542.7651           30.704757          0.62437569           32.236846           1.6809830         0    18   538      0.25031252E-01       0.0000000    
      0.11137500E-02      0.49962240           274.49958           10.973068           10.611436           300000.00           1.2937030           5556.8864           30.322734          0.54826076           32.151190           1.7131226         0    19   556      0.25030387E-01       0.0000000    
      0.11385000E-02      0.49961117           274.75155           10.932371           10.578755           300000.00           1.2912991           5569.5706           29.822453          0.50911537           32.037831           1.7412692         0    17   571      0.25028506E-01      0.97644624E-05
      0.11632500E-02      0.49959992           275.05993           10.901025           10.549493           300000.00           1.2888028           5581.0272           29.536162          0.45027333           31.947365           1.7030936         0    19   597      0.25025954E-01      0.44151814E-04
      0.11880000E-02      0.49958904           275.40450           10.867040           10.517151           300000.00           1.2862270           5590.5797           29.517679          0.43980283           31.804411           1.6230443         0    17   619      0.25024480E-01      0.94281229E-04
      0.12127500E-02      0.49957891           275.77693           10.836581           10.485031           300000.00           1.2836161           5598.8231           28.684756          0.44938796           31.651292           1.6046876         0    18   633      0.25023747E-01      0.18390473E-03
      0.12375000E-02      0.49956892           276.18036           10.803518           10.453312           300000.00           1.2809742           5605.3197           28.571819          0.45092931           31.448957           1.6789308         0    18   651      0.25022397E-01      0.28517024E-03
