       0.0000000          0.50000000           386.03748           13.548954           13.548954           300000.00           1.1547217           7051.9517           81.910866          -37.192907           81.910866          -37.192907         0    60    60      0.24984502E-01       0.0000000    
      0.24750000E-04      0.50000113           386.22208           13.096552           13.087111           300000.00           1.1573316           6972.4462           67.678765          -29.440498           68.124797          -29.577638         0    39    87      0.24985316E-01       0.0000000    
      0.49500000E-04      0.50000087           385.78569           12.912237           12.900774           300000.00           1.1604697           6876.6775           59.040927          -23.907836           59.767087          -23.893761         0    35    83      0.24988875E-01       0.0000000    
      0.74250000E-04      0.50000031           384.77209           12.745315           12.722909           300000.00           1.1640882           6767.0634           53.555751          -19.819914           54.092855          -19.705260         0    31    84      0.24989388E-01       0.0000000    
      0.99000000E-04      0.49999908           383.18173           12.596100           12.568821           300000.00           1.1681766           6643.2748           49.858072          -16.684202           50.249018          -16.461883         0    34    85      0.24986009E-01       0.0000000    
      0.12375000E-03      0.49999723           381.01882           12.473380           12.437545           300000.00           1.1727308           6512.1905           47.488958          -14.205325           47.529557          -14.024197         0    37    88      0.24984355E-01       0.0000000    
      0.14850000E-03      0.49999544           378.36039           12.373677           12.323304           300000.00           1.1776804           6378.9997           45.830898          -12.393845           45.572849          -12.037573         0    31    94      0.24982636E-01       0.0000000    
      0.17325000E-03      0.49999313           375.25540           12.288910           12.219939           300000.00           1.1829855           6308.3785           44.579944          -11.093173           44.060068          -10.399277         0    32    98      0.24980945E-01       0.0000000    
      0.19800000E-03      0.49999083           371.71656           12.216395           12.127651           300000.00           1.1886362           6254.3770           43.648330          -10.057349           43.017334          -8.9938152         0    31   106      0.24983383E-01       0.0000000    
      0.22275000E-03      0.49998743           367.84593           12.151145           12.046615           300000.00           1.1945312           6189.6729           42.864994          -9.2145068           42.177948          -7.8414351         0    32   115      0.24981816E-01       0.0000000    
      0.24750000E-03      0.49998371           363.66627           12.097077           11.977706           300000.00           1.2006625           6116.4018           42.178835          -8.4795388           41.632164          -6.8507831         0    31   124      0.24979796E-01       0.0000000    
      0.27225000E-03      0.49997964           359.20853           12.050912           11.917738           300000.00           1.2070032           6034.0352           41.579554          -7.9355424           41.031723          -5.9839206         0    28   128      0.24983852E-01       0.0000000    
      0.29700000E-03      0.49997479           354.58582           12.010257           11.865450           300000.00           1.2134548           5943.7440           41.078060          -7.4361920           40.638863          -5.2446561         0    28   140      0.24985694E-01       0.0000000    
      0.32175000E-03      0.49996949           349.83896           11.979577           11.817497           300000.00           1.2199691           5847.2877           40.668112          -6.9088379           40.329471          -4.5876108         0    28   151      0.24986116E-01       0.0000000    
      0.34650000E-03      0.49996407           345.01599           11.952154           11.771435           300000.00           1.2265132           5745.6411           40.271649          -6.1967295           39.804269          -3.9824989         0    26   163      0.24987803E-01       0.0000000    
      0.37125000E-03      0.49995872           340.15449           11.930116           11.726017           300000.00           1.2330443           5639.0619           39.801566          -5.3705311           39.449779          -3.4565066         0    28   179      0.24991510E-01       0.0000000    
      0.39600000E-03      0.49995287           335.30849           11.910776           11.684793           300000.00           1.2395092           5529.8667           39.439284          -4.5728792           39.096203          -2.9962000         0    25   197      0.24996005E-01       0.0000000    
      0.42075000E-03      0.49994681           330.51475           11.888887           11.647410           300000.00           1.2458741           5419.1796           39.132697          -3.8707272           38.830824          -2.5797118         0    25   204      0.25001381E-01       0.0000000    
      0.44550000E-03      0.49994044           325.83585           11.869196           11.613321           300000.00           1.2520590           5307.8471           38.859171          -3.2943770           38.531618          -2.1942464         0    24   214      0.25003438E-01       0.0000000    
      0.47025000E-03      0.49993409           321.29404           11.847548           11.577797           300000.00           1.2580351           5248.4996           38.603937          -2.8174704           38.252760          -1.8220163         0    24   230      0.25005095E-01       0.0000000    
      0.49500000E-03      0.49992688           316.88948           11.823995           11.543365           300000.00           1.2638022           5220.1555           38.268502          -2.4320521           38.045008          -1.4657544         0    23   251      0.25009229E-01       0.0000000    
      0.51975000E-03      0.49991952           312.67239           11.799333           11.505736           300000.00           1.2692843           5199.4010           37.936272          -2.2043470           37.896628          -1.1507824         0    23   265      0.25010904E-01       0.0000000    
      0.54450000E-03      0.49991149           308.66409           11.775913           11.465892           300000.00           1.2744509           5185.3478           37.613525          -2.0414176           37.680690         -0.87867323         0    23   283      0.25011662E-01       0.0000000    
      0.56925000E-03      0.49990278           304.86496           11.748784           11.426846           300000.00           1.2793039           5179.1730           37.301843          -2.0745404           37.366900         -0.63164296         0    23   301      0.25012405E-01       0.0000000    
      0.59400000E-03      0.49989413           301.28687           11.721712           11.389863           300000.00           1.2838091           5178.6224           36.911371          -2.0385029           37.048363         -0.40477008         0    22   317      0.25014302E-01       0.0000000    
      0.61875000E-03      0.49988524           297.94333           11.693370           11.353472           300000.00           1.2879502           5183.0045           36.543950          -1.9295945           36.743567         -0.20092435         0    21   348      0.25016904E-01       0.0000000    
      0.64350000E-03      0.49987598           294.83391           11.666586           11.316784           300000.00           1.2917079           5191.3965           36.234175          -1.7588116           36.436946         -0.15692113E-01     0    22   372      0.25020701E-01       0.0000000    
      0.66825000E-03      0.49986650           291.97191           11.637389           11.279261           300000.00           1.2950631           5202.2612           35.939121          -1.6473417           36.147130          0.15269270         0    22   382      0.25022565E-01       0.0000000    
      0.69300000E-03      0.49985694           289.35844           11.608812           11.243524           300000.00           1.2980019           5214.3937           35.685478          -1.4969738           35.917418          0.30636244         0    22   392      0.25022913E-01       0.0000000    
      0.71775000E-03      0.49984766           286.98989           11.581851           11.205309           300000.00           1.3005225           5227.9315           35.447410          -1.2782010           35.708622          0.44702471         0    20   414      0.25022109E-01       0.0000000    
      0.74250000E-03      0.49983791           284.85077           11.551813           11.165655           300000.00           1.3026417           5244.8670           35.190246          -1.1848202           35.519080          0.57625057         0    19   430      0.25020606E-01       0.0000000    
      0.76725000E-03      0.49982780           282.93934           11.520503           11.124382           300000.00           1.3043569           5263.9909           34.916635          -1.0516879           35.264627          0.69523029         0    17   455      0.25019082E-01       0.0000000    
      0.79200000E-03      0.49981744           281.23688           11.487449           11.083234           300000.00           1.3056841           5284.6898           34.635642         -0.95462510           35.006634          0.80485187         0    21   470      0.25019546E-01       0.0000000    
      0.81675000E-03      0.49980668           279.73267           11.452127           11.041528           300000.00           1.3066364           5306.0123           34.337128         -0.87802469           34.738158          0.90647070         0    21   498      0.25023111E-01       0.0000000    
      0.84150000E-03      0.49979548           278.43054           11.415993           11.002630           300000.00           1.3072091           5328.5235           34.009719         -0.80234984           34.489735           1.0011824         0    19   504      0.25027328E-01       0.0000000    
      0.86625000E-03      0.49978472           277.32444           11.381446           10.962069           300000.00           1.3074179           5351.6985           33.614813         -0.78991008           34.239507           1.0871015         0    16   527      0.25029453E-01       0.0000000    
      0.89100000E-03      0.49977431           276.40916           11.347279           10.920147           300000.00           1.3072731           5374.6134           33.239499         -0.70779985           33.967453           1.1620308         0    19   543      0.25029069E-01       0.0000000    
      0.91575000E-03      0.49976370           275.67321           11.313597           10.879928           300000.00           1.3067904           5397.1453           32.856909         -0.51477374           33.721703           1.2307351         0    18   571      0.25026888E-01       0.0000000    
      0.94050000E-03      0.49975286           275.10673           11.280524           10.841723           300000.00           1.3059899           5419.3847           32.508991         -0.31149652           33.490377           1.2957308         0    19   591      0.25023520E-01       0.0000000    
      0.96525000E-03      0.49974187           274.67277           11.247366           10.804788           300000.00           1.3049219           5441.0262           32.201019         -0.16848043           33.266657           1.3571123         0    21   608      0.25020586E-01       0.0000000    
      0.99000000E-03      0.49973093           274.35685           11.214045           10.766620           300000.00           1.3035998           5461.8448           31.915825         -0.86063188E-01       33.057818           1.4154614         0    19   624      0.25018842E-01       0.0000000    
      0.10147500E-02      0.49971980           274.16299           11.180062           10.729119           300000.00           1.3020458           5481.9143           31.614217         -0.28552575E-01       32.871333           1.4707472         0    18   642      0.25018411E-01       0.0000000    
      0.10395000E-02      0.49970902           274.06275           11.144014           10.692192           300000.00           1.3002947           5500.3994           31.284568          0.46120498E-02       32.659106           1.5241637         0    17   663      0.25021347E-01       0.0000000    
      0.10642500E-02      0.49969879           274.06565           11.109588           10.655429           300000.00           1.2983465           5517.3317           30.953079          0.75859076E-01       32.444866           1.5758673         0    18   668      0.25023493E-01       0.0000000    
      0.10890000E-02      0.49968815           274.16402           11.074244           10.620374           300000.00           1.2962217           5533.3503           30.653997         -0.16646216E-01       32.217426           1.6249620         0    18   679      0.25024296E-01       0.0000000    
      0.11137500E-02      0.49967774           274.34435           11.037659           10.585685           300000.00           1.2939448           5547.4448           30.379067         -0.20573943           32.035230           1.6671710         0    18   700      0.25023192E-01       0.0000000    
      0.11385000E-02      0.49966717           274.59475           11.001366           10.551630           300000.00           1.2915492           5560.4847           30.116370         -0.35908134           31.862002           1.7039816         0    19   720      0.25021003E-01      0.99018271E-05
      0.11632500E-02      0.49965665           274.89432           10.967027           10.521877           300000.00           1.2890629           5572.2288           29.861915         -0.35258824           31.686920           1.7423758         0    19   760      0.25018117E-01      0.44505501E-04
      0.11880000E-02      0.49964634           275.23448           10.933316           10.492176           300000.00           1.2865104           5582.5986           29.607773         -0.27151630           31.502683           1.7799116         0    16   790      0.25016485E-01      0.94864073E-04
      0.12127500E-02      0.49963646           275.60118           10.898059           10.462477           300000.00           1.2839082           5591.1565           29.349379         -0.13540871           31.351227           1.8167008         0    19   830      0.25015584E-01      0.18494234E-03
      0.12375000E-02      0.49962652           275.99917           10.863630           10.432932           300000.00           1.2812698           5597.9733           29.106385         -0.91404207E-01       31.189798           1.8490000         0    20   864      0.25014036E-01      0.28620499E-03
