       0.0000000          0.50000000           386.05394           13.548954           13.548954           300000.00           1.1547804           7054.9462           81.910866          -37.192907           81.910866          -37.192907         0    10    10      0.24976090E-01       0.0000000    
      0.24750000E-04      0.49999008           386.25218           13.031481           13.167775           300000.00           1.1573934           6976.1557           67.983647          -29.819248           67.974307          -29.473119         0     1    21      0.24980071E-01       0.0000000    
      0.49500000E-04      0.49999380           385.79436           12.880556           12.953391           300000.00           1.1605127           6873.9776           59.259323          -23.923783           58.790147          -23.587412         0     1    21      0.24987173E-01       0.0000000    
      0.74250000E-04      0.49999382           384.74699           12.733809           12.762141           300000.00           1.1641378           6760.7094           52.981003          -19.572974           53.372679          -19.233696         0     1    21      0.24979792E-01       0.0000000    
      0.99000000E-04      0.49999070           383.13752           12.599306           12.608917           300000.00           1.1682508           6644.4276           48.932075          -16.592767           49.622809          -15.836413         0     2    22      0.24981823E-01       0.0000000    
      0.12375000E-03      0.49998709           380.96009           12.493301           12.481921           300000.00           1.1728435           6519.8741           46.812496          -14.153571           47.489644          -13.100973         0     1    20      0.24976525E-01       0.0000000    
      0.14850000E-03      0.49998669           378.24369           12.392775           12.349072           300000.00           1.1778266           6387.1910           45.516280          -12.164830           45.834846          -11.065578         0     1    20      0.24982615E-01       0.0000000    
      0.17325000E-03      0.49998539           375.09189           12.303167           12.233576           300000.00           1.1831773           6307.4717           44.232191          -10.762793           44.498845          -9.5530755         0     2    22      0.24984939E-01       0.0000000    
      0.19800000E-03      0.49998228           371.55571           12.222198           12.134113           300000.00           1.1887698           6256.6393           43.541083          -9.9641676           43.529650          -8.1911869         0     1    20      0.24981779E-01       0.0000000    
      0.22275000E-03      0.49998013           367.65153           12.161876           12.045699           300000.00           1.1946904           6194.0224           43.513950          -9.3555299           42.743305          -6.8813683         0     1    21      0.24983363E-01       0.0000000    
      0.24750000E-03      0.49997736           363.49744           12.114963           11.978441           300000.00           1.2008039           6118.2496           42.704727          -8.7008914           42.144399          -5.6700645         0     1    21      0.24983198E-01       0.0000000    
      0.27225000E-03      0.49997455           359.02249           12.068089           11.920621           300000.00           1.2071750           6033.4682           41.806107          -7.9469534           41.591628          -4.7205257         0     1    25      0.24991198E-01       0.0000000    
      0.29700000E-03      0.49997170           354.37228           12.033630           11.872968           300000.00           1.2136484           5942.9399           41.225925          -7.3321805           40.962318          -4.0818416         0     2    26      0.24992532E-01       0.0000000    
      0.32175000E-03      0.49996887           349.61213           12.004252           11.825745           300000.00           1.2201777           5846.6293           40.857326          -6.7285837           40.478311          -3.5839010         0     2    24      0.24995367E-01       0.0000000    
      0.34650000E-03      0.49996310           344.77353           11.970651           11.784607           300000.00           1.2267288           5745.6589           40.551396          -5.7530187           39.967920          -3.0915250         0     1    29      0.24992080E-01       0.0000000    
      0.37125000E-03      0.49995729           339.96039           11.941324           11.739186           300000.00           1.2331785           5641.2835           40.248223          -4.5614842           39.619281          -2.6188016         0     1    30      0.24985494E-01       0.0000000    
      0.39600000E-03      0.49994918           335.09625           11.923393           11.694350           300000.00           1.2396797           5529.6688           39.639079          -4.0281066           39.169244          -2.2236468         0     2    33      0.24988950E-01       0.0000000    
